,Unnamed: 0,bead_diameter,fsa,nanoparticle_radius,chainlength,chain_density,coating_pattern,statepoint,status,sasa,signac_id,root,Radius of Gyration (nm),Asphericity
0,0062fb4e5297c77cf1930a1081b55adc,0.6,0.3500000000000001,2.5,27,2.5,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.3500000000000001, 'nanoparticle_radius': 2.5, 'chainlength': 27, 'chain_density': 2.5, 'coating_pattern': 'bipolar'}","{'0062fb4e5297c77cf1930a1081b55adc-initialize': 1, '0062fb4e5297c77cf1930a1081b55adc-log_sasa': 1, '0062fb4e5297c77cf1930a1081b55adc-calc_sasa': 1, '0062fb4e5297c77cf1930a1081b55adc-equilibrate': 1}",6.374204053878784,0062fb4e5297c77cf1930a1081b55adc,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace,8.050290031834745,0.01586343491074515
1,01e4e9afd913c739a279efe79a71bb17,0.6,0.6500000000000002,2.5,30,4.0,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.6500000000000002, 'nanoparticle_radius': 2.5, 'chainlength': 30, 'chain_density': 4.0, 'coating_pattern': 'bipolar'}","{'01e4e9afd913c739a279efe79a71bb17-equilibrate': 1, '01e4e9afd913c739a279efe79a71bb17-initialize': 1, '01e4e9afd913c739a279efe79a71bb17-log_sasa': 1, '01e4e9afd913c739a279efe79a71bb17-calc_sasa': 1}",9.444415664672851,01e4e9afd913c739a279efe79a71bb17,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace,8.014649776364374,0.03143984421989731
2,03b2df78d326a6ac04a683c5a006d5e1,0.6,0.15,2.5,33,4.5,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.15, 'nanoparticle_radius': 2.5, 'chainlength': 33, 'chain_density': 4.5, 'coating_pattern': 'bipolar'}","{'03b2df78d326a6ac04a683c5a006d5e1-calc_sasa': 1, '03b2df78d326a6ac04a683c5a006d5e1-initialize': 1, '03b2df78d326a6ac04a683c5a006d5e1-log_sasa': 1, '03b2df78d326a6ac04a683c5a006d5e1-equilibrate': 1}",0.6635920661687851,03b2df78d326a6ac04a683c5a006d5e1,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace,9.965145368390846,0.0035770981928015854
3,044769366b1fef48f7789764c3740fd6,0.6,0.6500000000000002,2.5,15,4.5,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.6500000000000002, 'nanoparticle_radius': 2.5, 'chainlength': 15, 'chain_density': 4.5, 'coating_pattern': 'bipolar'}","{'044769366b1fef48f7789764c3740fd6-calc_sasa': 1, '044769366b1fef48f7789764c3740fd6-equilibrate': 1, '044769366b1fef48f7789764c3740fd6-log_sasa': 1, '044769366b1fef48f7789764c3740fd6-initialize': 1}",18.651955757141113,044769366b1fef48f7789764c3740fd6,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace,6.948891103923469,0.037998231901816844
4,05c7cc233735d27e4f99ccc65fe7eb5a,0.6,0.30000000000000004,2.5,18,4.5,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.30000000000000004, 'nanoparticle_radius': 2.5, 'chainlength': 18, 'chain_density': 4.5, 'coating_pattern': 'bipolar'}","{'05c7cc233735d27e4f99ccc65fe7eb5a-calc_sasa': 1, '05c7cc233735d27e4f99ccc65fe7eb5a-log_sasa': 1, '05c7cc233735d27e4f99ccc65fe7eb5a-initialize': 1, '05c7cc233735d27e4f99ccc65fe7eb5a-equilibrate': 1}",3.6587672281265258,05c7cc233735d27e4f99ccc65fe7eb5a,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace,7.77521533247,0.018406171301948788
5,063226d9748132e85216d7be474b916b,0.6,0.3500000000000001,2.5,33,3.5,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.3500000000000001, 'nanoparticle_radius': 2.5, 'chainlength': 33, 'chain_density': 3.5, 'coating_pattern': 'bipolar'}","{'063226d9748132e85216d7be474b916b-calc_sasa': 1, '063226d9748132e85216d7be474b916b-log_sasa': 1, '063226d9748132e85216d7be474b916b-equilibrate': 1, '063226d9748132e85216d7be474b916b-initialize': 1}",3.492966856956482,063226d9748132e85216d7be474b916b,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace,9.06778733409911,0.018385286246123643
6,0665c74cd89a4685a926c59aba4e6b42,0.6,0.5500000000000002,2.5,24,3.5,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.5500000000000002, 'nanoparticle_radius': 2.5, 'chainlength': 24, 'chain_density': 3.5, 'coating_pattern': 'bipolar'}","{'0665c74cd89a4685a926c59aba4e6b42-calc_sasa': 1, '0665c74cd89a4685a926c59aba4e6b42-initialize': 1, '0665c74cd89a4685a926c59aba4e6b42-log_sasa': 1, '0665c74cd89a4685a926c59aba4e6b42-equilibrate': 1}",10.093141994476321,0665c74cd89a4685a926c59aba4e6b42,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace,7.697888793229977,0.031851404476160736
7,069fb9536a749c8c8f7f42347b613b9c,0.6,0.3500000000000001,2.5,33,2.0,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.3500000000000001, 'nanoparticle_radius': 2.5, 'chainlength': 33, 'chain_density': 2.0, 'coating_pattern': 'bipolar'}","{'069fb9536a749c8c8f7f42347b613b9c-equilibrate': 1, '069fb9536a749c8c8f7f42347b613b9c-log_sasa': 1, '069fb9536a749c8c8f7f42347b613b9c-calc_sasa': 1, '069fb9536a749c8c8f7f42347b613b9c-initialize': 1}",7.0277041149139405,069fb9536a749c8c8f7f42347b613b9c,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace,8.216356645829205,0.014240613981077007
8,0709e175c4e4d02c3cba045b76f7cc21,0.6,0.6500000000000002,2.5,33,3.5,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.6500000000000002, 'nanoparticle_radius': 2.5, 'chainlength': 33, 'chain_density': 3.5, 'coating_pattern': 'bipolar'}","{'0709e175c4e4d02c3cba045b76f7cc21-calc_sasa': 1, '0709e175c4e4d02c3cba045b76f7cc21-log_sasa': 1, '0709e175c4e4d02c3cba045b76f7cc21-equilibrate': 1, '0709e175c4e4d02c3cba045b76f7cc21-initialize': 1}",9.457005825042724,0709e175c4e4d02c3cba045b76f7cc21,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace,8.13194183228277,0.029036403706694094
9,07421904f18a44b38d45e1b4235c9cf6,0.6,0.4000000000000001,2.5,33,5.0,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.40000000000000013, 'nanoparticle_radius': 2.5, 'chainlength': 33, 'chain_density': 5.0, 'coating_pattern': 'bipolar'}","{'07421904f18a44b38d45e1b4235c9cf6-equilibrate': 1, '07421904f18a44b38d45e1b4235c9cf6-initialize': 1, '07421904f18a44b38d45e1b4235c9cf6-log_sasa': 1, '07421904f18a44b38d45e1b4235c9cf6-calc_sasa': 1}",2.999203290939331,07421904f18a44b38d45e1b4235c9cf6,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace,9.535785434581555,0.0243767789335625
10,076e025e8fb69ce4b177bcfc9e38de77,0.6,0.4500000000000001,2.5,15,2.5,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.45000000000000007, 'nanoparticle_radius': 2.5, 'chainlength': 15, 'chain_density': 2.5, 'coating_pattern': 'bipolar'}","{'076e025e8fb69ce4b177bcfc9e38de77-equilibrate': 1, '076e025e8fb69ce4b177bcfc9e38de77-initialize': 1, '076e025e8fb69ce4b177bcfc9e38de77-calc_sasa': 1, '076e025e8fb69ce4b177bcfc9e38de77-log_sasa': 1}",15.829914150238038,076e025e8fb69ce4b177bcfc9e38de77,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace,6.836524179530704,0.01732196449229335
11,0850393d85aded405641ac8800af781d,0.6,0.6000000000000002,2.5,27,3.5,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.6000000000000002, 'nanoparticle_radius': 2.5, 'chainlength': 27, 'chain_density': 3.5, 'coating_pattern': 'bipolar'}","{'0850393d85aded405641ac8800af781d-initialize': 1, '0850393d85aded405641ac8800af781d-log_sasa': 1, '0850393d85aded405641ac8800af781d-equilibrate': 1, '0850393d85aded405641ac8800af781d-calc_sasa': 1}",9.578378639221194,0850393d85aded405641ac8800af781d,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace,7.807317631660441,0.03398258699129426
12,08ab7c91dfcbcb11306f53f421c567f0,0.6,0.2,2.5,18,4.5,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.2, 'nanoparticle_radius': 2.5, 'chainlength': 18, 'chain_density': 4.5, 'coating_pattern': 'bipolar'}","{'08ab7c91dfcbcb11306f53f421c567f0-equilibrate': 1, '08ab7c91dfcbcb11306f53f421c567f0-calc_sasa': 1, '08ab7c91dfcbcb11306f53f421c567f0-initialize': 1, '08ab7c91dfcbcb11306f53f421c567f0-log_sasa': 1}",2.1207799816131594,08ab7c91dfcbcb11306f53f421c567f0,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace,7.918525163910659,0.010578577045823646
13,0a8d8dc6cca4d7e3be11ddb0a7537e3d,0.6,0.25,2.5,33,4.0,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.25, 'nanoparticle_radius': 2.5, 'chainlength': 33, 'chain_density': 4.0, 'coating_pattern': 'bipolar'}","{'0a8d8dc6cca4d7e3be11ddb0a7537e3d-initialize': 1, '0a8d8dc6cca4d7e3be11ddb0a7537e3d-equilibrate': 1, '0a8d8dc6cca4d7e3be11ddb0a7537e3d-calc_sasa': 1, '0a8d8dc6cca4d7e3be11ddb0a7537e3d-log_sasa': 1}",1.421911768913269,0a8d8dc6cca4d7e3be11ddb0a7537e3d,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace,9.598360141577103,0.010956050819532295
14,0b1e9344cf5b4f1c91ede5d76e98e578,0.6,0.6500000000000002,2.5,27,5.0,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.6500000000000002, 'nanoparticle_radius': 2.5, 'chainlength': 27, 'chain_density': 5.0, 'coating_pattern': 'bipolar'}","{'0b1e9344cf5b4f1c91ede5d76e98e578-log_sasa': 1, '0b1e9344cf5b4f1c91ede5d76e98e578-calc_sasa': 1, '0b1e9344cf5b4f1c91ede5d76e98e578-initialize': 1, '0b1e9344cf5b4f1c91ede5d76e98e578-equilibrate': 1}",8.754718742370606,0b1e9344cf5b4f1c91ede5d76e98e578,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace,8.127469104379793,0.05103096245809273
15,0be4fe62f77426a1e072f0ca46da110b,0.6,0.15,2.5,21,3.0,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.15, 'nanoparticle_radius': 2.5, 'chainlength': 21, 'chain_density': 3.0, 'coating_pattern': 'bipolar'}","{'0be4fe62f77426a1e072f0ca46da110b-equilibrate': 1, '0be4fe62f77426a1e072f0ca46da110b-initialize': 1, '0be4fe62f77426a1e072f0ca46da110b-calc_sasa': 1, '0be4fe62f77426a1e072f0ca46da110b-log_sasa': 1}",3.087647395133972,0be4fe62f77426a1e072f0ca46da110b,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace,7.949778267733029,0.004494330419330307
16,0c2e84a2b995d2e7f7a5ce5051c24d27,0.6,0.4000000000000001,2.5,24,4.5,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.40000000000000013, 'nanoparticle_radius': 2.5, 'chainlength': 24, 'chain_density': 4.5, 'coating_pattern': 'bipolar'}","{'0c2e84a2b995d2e7f7a5ce5051c24d27-initialize': 1, '0c2e84a2b995d2e7f7a5ce5051c24d27-equilibrate': 1, '0c2e84a2b995d2e7f7a5ce5051c24d27-calc_sasa': 1, '0c2e84a2b995d2e7f7a5ce5051c24d27-log_sasa': 1}",4.3121848392486575,0c2e84a2b995d2e7f7a5ce5051c24d27,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace,8.308337167450109,0.02926278492685116
17,0c82f50163ea6f3878c4ebf78dc5b529,0.6,0.2,2.5,30,4.0,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.2, 'nanoparticle_radius': 2.5, 'chainlength': 30, 'chain_density': 4.0, 'coating_pattern': 'bipolar'}","{'0c82f50163ea6f3878c4ebf78dc5b529-calc_sasa': 1, '0c82f50163ea6f3878c4ebf78dc5b529-log_sasa': 1, '0c82f50163ea6f3878c4ebf78dc5b529-equilibrate': 1, '0c82f50163ea6f3878c4ebf78dc5b529-initialize': 1}",1.2929362463951108,0c82f50163ea6f3878c4ebf78dc5b529,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace,9.317823643889072,0.007650988420024221
18,0c96931be6a3248c34e83cddef59061d,0.6,0.30000000000000004,2.5,27,3.0,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.30000000000000004, 'nanoparticle_radius': 2.5, 'chainlength': 27, 'chain_density': 3.0, 'coating_pattern': 'bipolar'}","{'0c96931be6a3248c34e83cddef59061d-initialize': 1, '0c96931be6a3248c34e83cddef59061d-calc_sasa': 1, '0c96931be6a3248c34e83cddef59061d-log_sasa': 1, '0c96931be6a3248c34e83cddef59061d-equilibrate': 1}",3.743115019798279,0c96931be6a3248c34e83cddef59061d,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace,8.330652889879351,0.013273166378057323
19,0d1cb020130935b75d4621505b78eea8,0.6,0.4000000000000001,2.5,18,2.0,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.40000000000000013, 'nanoparticle_radius': 2.5, 'chainlength': 18, 'chain_density': 2.0, 'coating_pattern': 'bipolar'}","{'0d1cb020130935b75d4621505b78eea8-equilibrate': 1, '0d1cb020130935b75d4621505b78eea8-calc_sasa': 1, '0d1cb020130935b75d4621505b78eea8-log_sasa': 1, '0d1cb020130935b75d4621505b78eea8-initialize': 1}",15.50901023864746,0d1cb020130935b75d4621505b78eea8,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace,6.964689159582192,0.01639841661581321
20,0d9d841ee01e0831b6261320905a9b69,0.6,0.15,2.5,15,2.5,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.15, 'nanoparticle_radius': 2.5, 'chainlength': 15, 'chain_density': 2.5, 'coating_pattern': 'bipolar'}","{'0d9d841ee01e0831b6261320905a9b69-log_sasa': 1, '0d9d841ee01e0831b6261320905a9b69-equilibrate': 1, '0d9d841ee01e0831b6261320905a9b69-calc_sasa': 1, '0d9d841ee01e0831b6261320905a9b69-initialize': 1}",6.1627532005310055,0d9d841ee01e0831b6261320905a9b69,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace,7.105537000582077,0.0034550962571764316
21,10c8dd79f7ce03abdbe3d2358a2607ed,0.6,0.15,2.5,24,2.5,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.15, 'nanoparticle_radius': 2.5, 'chainlength': 24, 'chain_density': 2.5, 'coating_pattern': 'bipolar'}","{'10c8dd79f7ce03abdbe3d2358a2607ed-initialize': 1, '10c8dd79f7ce03abdbe3d2358a2607ed-calc_sasa': 1, '10c8dd79f7ce03abdbe3d2358a2607ed-equilibrate': 1, '10c8dd79f7ce03abdbe3d2358a2607ed-log_sasa': 1}",3.5259943294525145,10c8dd79f7ce03abdbe3d2358a2607ed,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace,8.0743271025541,0.00372075424758585
22,10ee00693d8d023ffa4fc6d98f679794,0.6,0.3500000000000001,2.5,33,3.0,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.3500000000000001, 'nanoparticle_radius': 2.5, 'chainlength': 33, 'chain_density': 3.0, 'coating_pattern': 'bipolar'}","{'10ee00693d8d023ffa4fc6d98f679794-calc_sasa': 1, '10ee00693d8d023ffa4fc6d98f679794-equilibrate': 1, '10ee00693d8d023ffa4fc6d98f679794-initialize': 1, '10ee00693d8d023ffa4fc6d98f679794-log_sasa': 1}",3.606659965515137,10ee00693d8d023ffa4fc6d98f679794,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace,8.87383627031996,0.016536742865788576
23,121a2d36050033bde794213a231bc67d,0.6,0.15,2.5,21,4.5,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.15, 'nanoparticle_radius': 2.5, 'chainlength': 21, 'chain_density': 4.5, 'coating_pattern': 'bipolar'}","{'121a2d36050033bde794213a231bc67d-calc_sasa': 1, '121a2d36050033bde794213a231bc67d-initialize': 1, '121a2d36050033bde794213a231bc67d-equilibrate': 1, '121a2d36050033bde794213a231bc67d-log_sasa': 1}",1.2595313167572022,121a2d36050033bde794213a231bc67d,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace,8.364527287635763,0.004335966027680057
24,12aca5ba6c107e479e01e6d0ad2ac2ae,0.6,0.5000000000000001,2.5,21,4.5,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.5000000000000001, 'nanoparticle_radius': 2.5, 'chainlength': 21, 'chain_density': 4.5, 'coating_pattern': 'bipolar'}","{'12aca5ba6c107e479e01e6d0ad2ac2ae-initialize': 1, '12aca5ba6c107e479e01e6d0ad2ac2ae-equilibrate': 1, '12aca5ba6c107e479e01e6d0ad2ac2ae-log_sasa': 1}",8.637089490890503,12aca5ba6c107e479e01e6d0ad2ac2ae,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace,7.794423634656393,0.03592780000754618
25,12e5c9117cbbd0b134acd89530613ea8,0.6,0.4000000000000001,2.5,27,3.0,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.40000000000000013, 'nanoparticle_radius': 2.5, 'chainlength': 27, 'chain_density': 3.0, 'coating_pattern': 'bipolar'}","{'12e5c9117cbbd0b134acd89530613ea8-calc_sasa': 1, '12e5c9117cbbd0b134acd89530613ea8-log_sasa': 1, '12e5c9117cbbd0b134acd89530613ea8-initialize': 1, '12e5c9117cbbd0b134acd89530613ea8-equilibrate': 1}",6.031044435501099,12e5c9117cbbd0b134acd89530613ea8,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace,8.148828347939993,0.01986407525914352
26,134d175887797dafcad49a3a03218273,0.6,0.30000000000000004,2.5,33,5.0,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.30000000000000004, 'nanoparticle_radius': 2.5, 'chainlength': 33, 'chain_density': 5.0, 'coating_pattern': 'bipolar'}","{'134d175887797dafcad49a3a03218273-initialize': 1, '134d175887797dafcad49a3a03218273-calc_sasa': 1, '134d175887797dafcad49a3a03218273-equilibrate': 1, '134d175887797dafcad49a3a03218273-log_sasa': 1}",1.0730142545700074,134d175887797dafcad49a3a03218273,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace,9.757658909599723,0.013317843472898334
27,136e4efda8556957a915f4a10319b9b2,0.6,0.6500000000000002,2.5,27,4.0,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.6500000000000002, 'nanoparticle_radius': 2.5, 'chainlength': 27, 'chain_density': 4.0, 'coating_pattern': 'bipolar'}","{'136e4efda8556957a915f4a10319b9b2-log_sasa': 1, '136e4efda8556957a915f4a10319b9b2-equilibrate': 1, '136e4efda8556957a915f4a10319b9b2-calc_sasa': 1, '136e4efda8556957a915f4a10319b9b2-initialize': 1}",10.948234062194825,136e4efda8556957a915f4a10319b9b2,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace,7.783596699926837,0.04010468172679924
28,1370ec3bd30a90c2b8417cc52c82300f,0.6,0.2,2.5,27,5.0,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.2, 'nanoparticle_radius': 2.5, 'chainlength': 27, 'chain_density': 5.0, 'coating_pattern': 'bipolar'}","{'1370ec3bd30a90c2b8417cc52c82300f-initialize': 1, '1370ec3bd30a90c2b8417cc52c82300f-calc_sasa': 1, '1370ec3bd30a90c2b8417cc52c82300f-log_sasa': 1, '1370ec3bd30a90c2b8417cc52c82300f-equilibrate': 1}",0.5914857492595911,1370ec3bd30a90c2b8417cc52c82300f,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace,9.151393060318009,0.007301528068421266
29,13d444e6f1c1a05d57e130c1abcc62fd,0.6,0.6500000000000002,2.5,30,2.0,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.6500000000000002, 'nanoparticle_radius': 2.5, 'chainlength': 30, 'chain_density': 2.0, 'coating_pattern': 'bipolar'}","{'13d444e6f1c1a05d57e130c1abcc62fd-calc_sasa': 1, '13d444e6f1c1a05d57e130c1abcc62fd-initialize': 1, '13d444e6f1c1a05d57e130c1abcc62fd-equilibrate': 1, '13d444e6f1c1a05d57e130c1abcc62fd-log_sasa': 1}",15.586173934936525,13d444e6f1c1a05d57e130c1abcc62fd,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace,7.1550215776650745,0.019422180985723812
30,1446c27cdda41956f1efcc6d50fff384,0.6,0.6000000000000002,2.5,30,5.0,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.6000000000000002, 'nanoparticle_radius': 2.5, 'chainlength': 30, 'chain_density': 5.0, 'coating_pattern': 'bipolar'}","{'1446c27cdda41956f1efcc6d50fff384-equilibrate': 1, '1446c27cdda41956f1efcc6d50fff384-calc_sasa': 1, '1446c27cdda41956f1efcc6d50fff384-log_sasa': 1, '1446c27cdda41956f1efcc6d50fff384-initialize': 1}",6.6408203411102305,1446c27cdda41956f1efcc6d50fff384,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace,8.554874262960446,0.04281316756805904
31,151727810e733663aaf7c9acb70309e6,0.6,0.6500000000000002,2.5,15,3.0,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.6500000000000002, 'nanoparticle_radius': 2.5, 'chainlength': 15, 'chain_density': 3.0, 'coating_pattern': 'bipolar'}","{'151727810e733663aaf7c9acb70309e6-log_sasa': 1, '151727810e733663aaf7c9acb70309e6-equilibrate': 1, '151727810e733663aaf7c9acb70309e6-calc_sasa': 1, '151727810e733663aaf7c9acb70309e6-initialize': 1}",21.804568557739263,151727810e733663aaf7c9acb70309e6,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace,6.674588493038609,0.02150426413247598
32,15947b3cb1114d7385f7a3ea3c66bc47,0.6,0.3500000000000001,2.5,18,4.0,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.3500000000000001, 'nanoparticle_radius': 2.5, 'chainlength': 18, 'chain_density': 4.0, 'coating_pattern': 'bipolar'}","{'15947b3cb1114d7385f7a3ea3c66bc47-equilibrate': 1, '15947b3cb1114d7385f7a3ea3c66bc47-log_sasa': 1, '15947b3cb1114d7385f7a3ea3c66bc47-calc_sasa': 1, '15947b3cb1114d7385f7a3ea3c66bc47-initialize': 1}",6.905244932174683,15947b3cb1114d7385f7a3ea3c66bc47,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace,7.625501735630004,0.023962383923829704
33,15c4ae21a2096794c1ec998c295c5a1c,0.6,0.5000000000000001,2.5,21,5.0,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.5000000000000001, 'nanoparticle_radius': 2.5, 'chainlength': 21, 'chain_density': 5.0, 'coating_pattern': 'bipolar'}","{'15c4ae21a2096794c1ec998c295c5a1c-log_sasa': 1, '15c4ae21a2096794c1ec998c295c5a1c-initialize': 1, '15c4ae21a2096794c1ec998c295c5a1c-equilibrate': 1, '15c4ae21a2096794c1ec998c295c5a1c-calc_sasa': 1}",7.181618423461914,15c4ae21a2096794c1ec998c295c5a1c,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace,7.887267401677566,0.03903806051009265
34,164cc669bbfddf49c65669a921a421bc,0.6,0.4500000000000001,2.5,18,5.0,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.45000000000000007, 'nanoparticle_radius': 2.5, 'chainlength': 18, 'chain_density': 5.0, 'coating_pattern': 'bipolar'}","{'164cc669bbfddf49c65669a921a421bc-initialize': 1, '164cc669bbfddf49c65669a921a421bc-log_sasa': 1, '164cc669bbfddf49c65669a921a421bc-calc_sasa': 1, '164cc669bbfddf49c65669a921a421bc-equilibrate': 1}",7.874128208160402,164cc669bbfddf49c65669a921a421bc,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace,7.647464204080251,0.034705963568612386
35,16843b4b5367cb7ba017dd11cdf3c02a,0.6,0.15,2.5,27,5.0,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.15, 'nanoparticle_radius': 2.5, 'chainlength': 27, 'chain_density': 5.0, 'coating_pattern': 'bipolar'}","{'16843b4b5367cb7ba017dd11cdf3c02a-initialize': 1, '16843b4b5367cb7ba017dd11cdf3c02a-equilibrate': 1, '16843b4b5367cb7ba017dd11cdf3c02a-log_sasa': 1, '16843b4b5367cb7ba017dd11cdf3c02a-calc_sasa': 1}",0.4080272269621492,16843b4b5367cb7ba017dd11cdf3c02a,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace,9.274940521783067,0.0045225927541851715
36,178dce51f72cd6b1468a93b49911d5e9,0.6,0.4000000000000001,2.5,21,2.0,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.40000000000000013, 'nanoparticle_radius': 2.5, 'chainlength': 21, 'chain_density': 2.0, 'coating_pattern': 'bipolar'}","{'178dce51f72cd6b1468a93b49911d5e9-equilibrate': 1, '178dce51f72cd6b1468a93b49911d5e9-calc_sasa': 1, '178dce51f72cd6b1468a93b49911d5e9-log_sasa': 1, '178dce51f72cd6b1468a93b49911d5e9-initialize': 1}",13.294826164245606,178dce51f72cd6b1468a93b49911d5e9,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace,7.212342030694879,0.01930357020710282
37,17ddaa62471e5f553ce05a78452a63ab,0.6,0.3500000000000001,2.5,33,2.5,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.3500000000000001, 'nanoparticle_radius': 2.5, 'chainlength': 33, 'chain_density': 2.5, 'coating_pattern': 'bipolar'}","{'17ddaa62471e5f553ce05a78452a63ab-log_sasa': 1, '17ddaa62471e5f553ce05a78452a63ab-initialize': 1, '17ddaa62471e5f553ce05a78452a63ab-calc_sasa': 1, '17ddaa62471e5f553ce05a78452a63ab-equilibrate': 1}",4.870778503417969,17ddaa62471e5f553ce05a78452a63ab,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace,8.603591216775722,0.01648275963735011
38,180b75964d9db0a7f709531bcfbbdc24,0.6,0.3500000000000001,2.5,21,4.0,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.3500000000000001, 'nanoparticle_radius': 2.5, 'chainlength': 21, 'chain_density': 4.0, 'coating_pattern': 'bipolar'}","{'180b75964d9db0a7f709531bcfbbdc24-initialize': 1, '180b75964d9db0a7f709531bcfbbdc24-equilibrate': 1, '180b75964d9db0a7f709531bcfbbdc24-log_sasa': 1, '180b75964d9db0a7f709531bcfbbdc24-calc_sasa': 1}",4.881250166893006,180b75964d9db0a7f709531bcfbbdc24,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace,7.938284638186567,0.02100908407281118
